date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Labor_Force_Value,Labor_Force_Lag_1,Labor_Force_Lag_3,Labor_Force_Lag_12,Labor_Force_Rolling_Mean_3M,Labor_Force_Rolling_Mean_6M,Labor_Force_Rolling_Mean_12M,Labor_Force_EMA_12,Labor_Force_EMA_26,Labor_Force_EMA_50,Labor_Force_Peak,Labor_Force_Days_Since_Peak,Labor_Force_Trough,Labor_Force_Days_Since_Trough
1959-08-01,0.1195652173913046,0.1413043478260869,0.1195652173913046,0.1847826086956514,0.1007462686567173,0.0896946564885494,0.081133919843598,0.0686398223053837,0.0415364853605683,0.1299144846948325,0.6412243091678123,0.4164889024019468,0.1426885075403018,0.1195652173913046,0.0753056234718823,0.727691959748654,0.6662202672004867,0.0837523578650758,0.0948228890742459,0.0974478933144338,0.4164889024019464,0.4283887468030651,0.1195652173913046,0.1496423781850692,0.067047019476687,0.1195652173913046,0.1413043478260869,0.1195652173913046,0.1847826086956514,0.1268115942028987,0.12862318840579715,0.1313405797101449,0.13249630454921024,0.14221056996462603,0.14359724236601415,0.2282608695652177,,0.0,
1959-09-01,0.1304347826086953,0.1195652173913046,0.1195652173913046,0.1739130434782607,0.1044776119402977,0.0896946564885494,0.0772238514174006,0.059443829827697,0.0415364853605683,0.0897647441976839,0.7298825938699035,0.4586085985482956,0.1437164153232798,0.1304347826086953,0.0718826405867973,0.4865353812381272,0.715500968409092,0.0834124578996888,0.0938815098536709,0.0968843024479886,0.4586085985482952,0.4283887468030629,0.1304347826086953,0.1531068395172105,0.0682667715915797,0.1304347826086953,0.1195652173913046,0.1195652173913046,0.1739130434782607,0.1304347826086956,0.12862318840579715,0.12771739130434778,0.13217914732759256,0.14133828941974227,0.14308106747357027,0.2282608695652177,,0.0,
1959-10-01,0.1413043478260869,0.1304347826086953,0.1413043478260869,0.1630434782608691,0.1044776119402994,0.0896946564885494,0.075268817204301,0.059443829827697,0.0415364853605683,0.06079568366715,0.7298326457299896,0.5008696359568832,0.1447460565089272,0.141304347826086,0.0684596577017107,0.1514445066156895,0.7659005141333175,0.0849170042606255,0.0938787964970169,0.0968082267764183,0.500869635956883,0.3943850267379631,0.1413043478260868,0.1564595440321859,0.0694471768640566,0.1413043478260869,0.1304347826086953,0.1413043478260869,0.1630434782608691,0.1304347826086956,0.12862318840579715,0.12590579710144925,0.1335830243273609,0.14133577522761964,0.1430113921932768,0.2282608695652177,,0.0,
1959-11-01,0.108695652173913,0.1413043478260869,0.1195652173913046,0.1195652173913046,0.1007462686567173,0.0877862595419856,0.0742913000977516,0.0908019499278901,0.0579986831682041,0.0679108832894566,0.6117047903018717,0.5219279279279266,0.1457704974865663,0.1086956521739122,0.0704156479217594,0.5867193159658655,0.646747665661831,0.0808136198787776,0.0912694819203325,0.0953388936877095,0.5219279279279271,0.3492647058823473,0.1086956521739132,0.1599240053643272,0.0706669289789494,0.108695652173913,0.1413043478260869,0.1195652173913046,0.1195652173913046,0.1268115942028984,0.12681159420289856,0.12499999999999994,0.12975419784221506,0.1389179883347525,0.1416656768983998,0.2282608695652177,,0.0,
1959-12-01,0.1521739130434776,0.108695652173913,0.1304347826086953,0.1195652173913046,0.1082089552238816,0.0935114503816798,0.0772238514173997,0.1237421994304822,0.0768472546928537,0.0841074412624977,0.8189408034571711,0.6073071253071246,0.1468018720748832,0.1521739130434767,0.0743276283618579,0.0,0.785580928230381,0.0845101414976587,0.0923291861841004,0.0957888358735177,0.6073071253071242,0.490196078431368,0.1521739130434782,0.1632767098793026,0.0718473342514263,0.1521739130434776,0.108695652173913,0.1304347826086953,0.1195652173913046,0.1340579710144925,0.13224637681159404,0.1277173913043477,0.13320338479625546,0.13989990868354696,0.14207776459036364,0.2282608695652177,,0.0,
1960-01-01,0.108695652173913,0.1521739130434776,0.1413043478260869,0.1304347826086953,0.0970149253731342,0.0877862595419838,0.075268817204301,0.1372796446108618,0.0884809929664506,0.0915982773169881,0.5823837219829289,0.5006551177883389,0.1478263130525223,0.1086956521739122,0.077261613691931,0.0222677698507141,0.6321019827050982,0.0804693513870358,0.0898346575565209,0.0943594788986477,0.500655117788339,0.490196078431368,0.1086956521739132,0.1667411712114438,0.0730670863663191,0.108695652173913,0.1521739130434776,0.1413043478260869,0.1304347826086953,0.12318840579710118,0.1268115942028984,0.1259057971014492,0.12943296439281815,0.13758848227542592,0.1407686621426597,0.2282608695652177,,0.0,
1960-02-01,0.108695652173913,0.108695652173913,0.108695652173913,0.0978260869565215,0.0970149253731342,0.0858778625954199,0.0762463343108512,0.1372796446108618,0.0977057773971992,0.0794458014870369,0.7002633468996896,0.5646898818695435,0.1488507540301614,0.1086956521739122,0.0792176039119798,0.9554092315497656,0.6156526422568511,0.0770502212934323,0.0875249088272793,0.0929861751384795,0.5646898818695426,0.490196078431368,0.1086956521739132,0.1702056325435851,0.0742868384812118,0.108695652173913,0.108695652173913,0.108695652173913,0.0978260869565215,0.1231884057971012,0.12499999999999979,0.12681159420289848,0.12624260866683273,0.1354482726382768,0.13951089704584613,0.2282608695652177,,0.0,
1960-03-01,0.0434782608695645,0.108695652173913,0.1521739130434776,0.1304347826086953,0.0597014925373136,0.0706106870229001,0.0684261974584572,0.2059194669163094,0.2225003141076164,0.1900691258374418,0.5222471620634634,0.3728022893351725,0.1498647945917839,0.0434782608695636,0.0826405867970647,0.5710665168439846,0.3934546024601602,0.0634041870704855,0.0801726481776778,0.0888742448741126,0.3728022893351729,0.3492647058823491,0.0434782608695651,0.1734465802413947,0.0754278969112728,0.0434782608695645,0.108695652173913,0.1521739130434776,0.1304347826086953,0.08695652173913017,0.11050724637681135,0.11956521739130423,0.11350963208263762,0.12863567917392774,0.13574491131344293,0.2282608695652177,,0.0,
1960-04-01,0.1521739130434776,0.0434782608695645,0.108695652173913,0.1413043478260869,0.0746268656716431,0.0725190839694649,0.0694037145650057,0.2991940489320169,0.235621404655215,0.1977375286273965,1.0,0.5645456586062648,0.1508961691801008,0.1521739130434767,0.0845965770171144,0.2965245173761559,0.7505984213611008,0.0697790829675648,0.0820543401260867,0.0895777026996702,0.5645456586062644,0.5995475113122132,0.1521739130434782,0.176911041573536,0.0766476490261656,0.1521739130434776,0.0434782608695645,0.108695652173913,0.1413043478260869,0.10144927536231836,0.1123188405797098,0.12047101449275345,0.11945798299968992,0.13037925205315365,0.13638918589109136,0.2282608695652177,,0.0,
1960-05-01,0.1521739130434776,0.1521739130434776,0.108695652173913,0.1195652173913046,0.0895522388059699,0.0801526717557248,0.0723362658846529,0.3431991115272263,0.2558489641239513,0.2093551664079215,0.7002633468996896,0.6073071253071246,0.1519275437684176,0.1521739130434767,0.0880195599021993,0.6540744777450982,0.7360444409217877,0.075173225649709,0.0837966474857241,0.0902535739438326,0.6073071253071242,0.5514705882352906,0.1521739130434782,0.1802637460885114,0.0778280542986425,0.1521739130434776,0.1521739130434776,0.108695652173913,0.1195652173913046,0.11594202898550658,0.11956521739130388,0.12318840579710122,0.12449120300642649,0.13199367138577023,0.1370081947990281,0.2282608695652177,,0.0,
1960-06-01,0.1739130434782607,0.1521739130434776,0.0434782608695645,0.1195652173913046,0.1343283582089549,0.0839694656488543,0.0772238514173997,0.0686398223054339,0.2826379398689381,0.2365802199325173,0.7592031593580699,0.6499967239967249,0.1529623851620734,0.1739130434782598,0.0924205378973095,0.4256566938086052,0.7970227530079725,0.0833218082748228,0.0871477631805524,0.0918337676178611,0.6499967239967235,0.5683624801271827,0.1739130434782611,0.1837282074206526,0.0790478064135353,0.1739130434782607,0.1521739130434776,0.0434782608695645,0.1195652173913046,0.15942028985507195,0.12318840579710105,0.12771739130434756,0.13209456307901637,0.13509881005928803,0.13845544376684113,0.2282608695652177,,0.0,
1960-07-01,0.1521739130434776,0.1739130434782607,0.1521739130434776,0.1413043478260869,0.1343283582089549,0.0916030534351151,0.0782013685239491,0.0686398223054339,0.2870655596586327,0.2410643535089769,0.6415209877493757,0.5645456586062648,0.1539937597503902,0.1521739130434767,0.0958435207823962,1.0,0.7081406804131518,0.0866324547558505,0.0885127799435627,0.0924211657279769,0.5645456586062644,0.5683624801271813,0.1521739130434782,0.187080911935628,0.0802282116860122,0.1521739130434776,0.1739130434782607,0.1521739130434776,0.1413043478260869,0.15942028985507195,0.13043478260869515,0.12862318840579678,0.13518369384277965,0.13636363250256134,0.1389934229541602,0.2282608695652177,,0.0,
1960-08-01,0.1521739130434776,0.1521739130434776,0.1521739130434776,0.1195652173913046,0.1343283582089549,0.0992366412213741,0.081133919843598,0.0686398223054339,0.2826379398689428,0.2452653665919541,0.7002633468996896,0.6073071253071246,0.1550251343387071,0.1521739130434767,0.1007334963325181,0.727691959748654,0.6962274420407546,0.0894337710090278,0.0897766843537581,0.0929855286180876,0.6073071253071242,0.5683624801271813,0.1521739130434782,0.1905453732677693,0.0814479638009049,0.1521739130434776,0.1521739130434776,0.1521739130434776,0.1195652173913046,0.15942028985507195,0.13768115942028927,0.13134057971014454,0.1377975737198101,0.13753476439448106,0.13951030491844715,0.2282608695652177,,0.0,
1960-09-01,0.1739130434782607,0.1521739130434776,0.1739130434782607,0.1304347826086953,0.1343283582089549,0.1221374045801519,0.0850439882697955,0.0686398223054339,0.0451200603204351,0.2627060662322352,0.7592031593580699,0.6285079462415053,0.1560599757323629,0.1739130434782598,0.1090464547677259,0.4865353812381272,0.7452664378961025,0.0953884235788615,0.0926848343546575,0.0944585868146941,0.6285079462415051,0.5683624801271825,0.1739130434782611,0.1940098345999105,0.0826677159157977,0.1739130434782607,0.1521739130434776,0.1739130434782607,0.1304347826086953,0.15942028985507198,0.15942028985507198,0.13496376811594166,0.14335379983649482,0.1402294517340203,0.14085943192079278,0.2282608695652177,,0.0,
1960-10-01,0.1413043478260869,0.1739130434782607,0.1521739130434776,0.1413043478260869,0.1305970149253736,0.1202290076335881,0.0850439882697955,0.0908019499279265,0.0589873286447327,0.2627060662322352,0.6121498081742208,0.5432727272727268,0.1570896169180103,0.141304347826086,0.1139364303178487,0.1514445066156895,0.6265097051401298,0.0950505136814641,0.0927707636275601,0.0944776372463911,0.5432727272727267,0.5495356037151653,0.1413043478260868,0.197362539114886,0.0838481211882746,0.1413043478260869,0.1739130434782607,0.1521739130434776,0.1413043478260869,0.15579710144927508,0.1576086956521735,0.13496376811594166,0.1430384995272013,0.14030907366676595,0.14087687960335335,0.2282608695652177,,0.0,
1960-11-01,0.1847826086956514,0.1413043478260869,0.1521739130434776,0.108695652173913,0.1417910447761192,0.1259541984732823,0.0918866080156401,0.1237421994305109,0.0824269226408872,0.275840648228885,0.8183414223634481,0.6929391375685788,0.1581261917143355,0.1847826086956505,0.1124694376528125,0.5867193159658655,0.7695059445475643,0.1019332060179571,0.0963260640483527,0.096357594971411,0.6929391375685777,0.5954088952654186,0.1847826086956518,0.2008270004470272,0.0850678733031674,0.1847826086956514,0.1413043478260869,0.1521739130434776,0.108695652173913,0.16666666666666632,0.16304347826086915,0.1413043478260865,0.14946067016850131,0.14360340959483153,0.14259867290109055,0.2282608695652177,,0.0,
1960-12-01,0.1739130434782607,0.1847826086956514,0.1739130434782607,0.1521739130434776,0.1417910447761192,0.1259541984732823,0.0938416422287389,0.1237421994305109,0.0824269226408872,0.2846196980400772,0.6709412830094437,0.5857470842882602,0.1591610331079912,0.1739130434782598,0.111980440097799,0.0,0.7417652978395566,0.1059648685864171,0.0987490748126163,0.0976984152718083,0.5857470842882608,0.5631276901004267,0.1739130434782611,0.2041797049620026,0.0862482785756443,0.1739130434782607,0.1847826086956514,0.1739130434782607,0.1521739130434776,0.16666666666666632,0.16304347826086915,0.14311594202898512,0.15322257375461815,0.14584856766027074,0.14382668743352858,0.2282608695652177,,0.0,
1961-01-01,0.1630434782608691,0.1739130434782607,0.1413043478260869,0.108695652173913,0.1492537313432835,0.127862595419848,0.0987292277614866,0.059443829827767,0.0768472546928734,0.2745806560950365,0.6708921673245327,0.6501773060554791,0.1601941410989776,0.1630434782608674,0.1110024449877746,0.0222677698507141,0.7086389506568516,0.1075841213511559,0.1001236692282407,0.0985212407916851,0.6501773060554781,0.5995475113122126,0.1630434782608697,0.2076441662941439,0.087468030690537,0.1630434782608691,0.1739130434782607,0.1413043478260869,0.108695652173913,0.1739130434782604,0.16485507246376774,0.14764492753623146,0.15473348214019522,0.14712226474179654,0.14458028707381645,0.2282608695652177,,0.0,
1961-02-01,0.1630434782608691,0.1630434782608691,0.1847826086956514,0.108695652173913,0.1417910447761192,0.1297709923664118,0.1036168132942334,0.0343199111527134,0.0692110155755766,0.2591551960223731,0.7002633468996896,0.6501773060554791,0.1612272490899639,0.1630434782608674,0.109046454767725,0.9554092315497656,0.7041172106859932,0.1089542583059355,0.1013964418353001,0.0993117986441172,0.6501773060554781,0.5336134453781474,0.1630434782608697,0.2111086276262851,0.0886877828054298,0.1630434782608691,0.1630434782608691,0.1847826086956514,0.108695652173913,0.1666666666666663,0.16666666666666632,0.1521739130434778,0.15601194308183736,0.1483016138913575,0.14530433378703422,0.2282608695652177,,0.0,
1961-03-01,0.1739130434782607,0.1630434782608691,0.1739130434782607,0.0434782608695645,0.1417910447761192,0.1297709923664118,0.1153470185728249,0.0343199111527134,0.0692110155755766,0.0645535201600017,0.7296838069774891,0.8024752136752153,0.1622620904836196,0.1739130434782581,0.1046454767726157,0.5710665168439846,0.7578070132880761,0.111905758983938,0.1034438690597898,0.1005367678200945,0.8024752136752138,0.6387867647058775,0.1739130434782611,0.2142378185069289,0.0897894943930749,0.1739130434782607,0.1630434782608691,0.1739130434782607,0.0434782608695645,0.1666666666666663,0.16666666666666632,0.16304347826086915,0.15876595852744094,0.1501987568237207,0.1464262439710039,0.2282608695652177,,0.0,
1961-04-01,0.1304347826086953,0.1739130434782607,0.1630434782608691,0.1521739130434776,0.1305970149253736,0.1278625954198471,0.1133919843597279,0.1237421994305101,0.0949402417710565,0.0881396184918111,0.5827786285990639,0.500798370257192,0.1632899982665976,0.1304347826086926,0.0997555012224946,0.2965245173761559,0.63222698884978,0.1072345665387253,0.1018638987291744,0.0998520446200936,0.5007983702571925,0.5514705882352889,0.1304347826086953,0.2177022798390701,0.0910092465079677,0.1304347826086953,0.1739130434782607,0.1630434782608691,0.1521739130434776,0.15579710144927503,0.1648550724637677,0.16123188405797062,0.15440731607840313,0.1487347587337188,0.14579912783914867,0.2282608695652177,,0.0,
1961-05-01,0.1413043478260869,0.1304347826086953,0.1630434782608691,0.1521739130434776,0.1231343283582093,0.1202290076335863,0.1124144672531768,0.1237421994305072,0.0892160446716589,0.0951931827167214,0.7298326457299896,0.5220355487649602,0.164319639452245,0.1413043478260833,0.0948655256723718,0.6540744777450982,0.6790910589662111,0.1050741731090409,0.1012698973076675,0.0996595869025585,0.5220355487649596,0.7068311195445857,0.1413043478260868,0.2210549843540455,0.0921896517804446,0.1413043478260869,0.1304347826086953,0.1630434782608691,0.1521739130434776,0.14855072463768096,0.15760869565217364,0.1603260869565214,0.152391474808816,0.14818435792574608,0.14562286195628352,0.2282608695652177,,0.0,
1961-06-01,0.1739130434782607,0.1413043478260869,0.1739130434782607,0.1739130434782607,0.1231343283582084,0.1202290076335881,0.1124144672531768,0.1237421994305072,0.0892160446716589,0.0951931827167214,0.7888219034975115,0.5432727272727268,0.1653544808459008,0.1739130434782581,0.0870415647921758,0.4256566938086052,0.8135975149482633,0.1086226099711806,0.1033266982008704,0.1008709173233031,0.5432727272727267,0.5698529411764666,0.1739130434782611,0.2245194456861868,0.0934094038953374,0.1739130434782607,0.1413043478260869,0.1739130434782607,0.1739130434782607,0.14855072463768096,0.1576086956521736,0.1603260869565214,0.15570248537334597,0.1500901864851916,0.14673228083949832,0.2282608695652177,,0.0,
1961-07-01,0.1304347826086953,0.1739130434782607,0.1304347826086953,0.1521739130434776,0.1231343283582093,0.1145038167938929,0.1104594330400789,0.1237421994305072,0.1075805005635869,0.1119336714599917,0.5827786285990639,0.500798370257192,0.1663823886288788,0.1304347826086926,0.0787286063569689,1.0,0.6886858721153111,0.1044565173740839,0.1017554071931376,0.1001730902212161,0.5007983702571925,0.4674369747899118,0.1304347826086953,0.2278721502011622,0.0945898091678142,0.1304347826086953,0.1739130434782607,0.1304347826086953,0.1521739130434776,0.14855072463768096,0.152173913043478,0.15851449275362287,0.15181514648647662,0.14863423064248815,0.1460931632618198,0.2282608695652177,,0.0,
1961-08-01,0.1304347826086953,0.1304347826086953,0.1413043478260869,0.1521739130434776,0.1194029850746272,0.1087786259541978,0.1085043988269793,0.1372796446108885,0.1131776499017058,0.1255975312755561,0.7002633468996896,0.500798370257192,0.1674102964118567,0.1304347826086926,0.0718826405867965,0.727691959748654,0.7127856149706417,0.1009313620996188,0.1003005081119043,0.099502628887838,0.5007983702571925,0.4128959276018059,0.1304347826086953,0.2313366115333035,0.095809561282707,0.1304347826086953,0.1304347826086953,0.1413043478260869,0.1521739130434776,0.14492753623188376,0.14673913043478237,0.15670289855072433,0.14852585973604873,0.14728612338072572,0.14547910911856002,0.2282608695652177,,0.0,
1961-09-01,0.0978260869565215,0.1304347826086953,0.1739130434782607,0.1739130434782607,0.0932835820895521,0.0954198473282446,0.1016617790811338,0.1029597334581469,0.1331231784349631,0.1696282566184735,0.6115554504087896,0.3951105020049726,0.1684330039868264,0.0978260869565188,0.0650366748166257,0.4865353812381272,0.628284672546453,0.0925720763339681,0.0963465771235716,0.0974622193789613,0.3951105020049731,0.3921568627450955,0.0978260869565217,0.2348010728654447,0.0970293133975998,0.0978260869565215,0.1304347826086953,0.1739130434782607,0.1739130434782607,0.11956521739130403,0.1340579710144925,0.1503623188405794,0.14072589469304453,0.14362241697893283,0.14361036315142126,0.2282608695652177,,0.0,
1961-10-01,0.108695652173913,0.0978260869565215,0.1304347826086953,0.1413043478260869,0.0858208955223887,0.0916030534351151,0.0987292277614866,0.0908019499279078,0.147468321609947,0.1915177217726599,0.7299829980969254,0.4794539332721155,0.1694574449644655,0.1086956521739104,0.0581907090464541,0.1514445066156895,0.6892048404240327,0.0872909885562212,0.0935544639819569,0.0959672395215252,0.479453933272115,0.4201680672268882,0.1086956521739132,0.2381537773804202,0.0982097186700767,0.108695652173913,0.0978260869565215,0.1304347826086953,0.1413043478260869,0.11231884057970992,0.13043478260869545,0.1476449275362316,0.1357981650747166,0.141035249215598,0.1422411587993621,0.2282608695652177,,0.0,
1961-11-01,0.108695652173913,0.108695652173913,0.1304347826086953,0.1847826086956514,0.0783582089552235,0.0858778625954199,0.091886608015641,0.0343199111526348,0.1518384114070713,0.1868770795904666,0.7002633468996896,0.3953582649234832,0.1704818859421046,0.1086956521739104,0.0528117359413196,0.5867193159658655,0.7008785810785625,0.0828223758212054,0.0909691740360179,0.094530886325165,0.3953582649234826,0.3619909502262417,0.1086956521739132,0.2416182387125614,0.0994294707849695,0.108695652173913,0.108695652173913,0.1304347826086953,0.1847826086956514,0.10507246376811584,0.12499999999999979,0.14130434782608672,0.1316285477053622,0.13863972350880652,0.14092564873561902,0.2282608695652177,,0.0,
1961-12-01,0.0760869565217383,0.108695652173913,0.0978260869565215,0.1739130434782607,0.07089552238806,0.0687022900763345,0.0830889540566959,0.1029597334581414,0.1075805005635549,0.2174057332927668,0.6112552544815746,0.3527784376427578,0.1715011267117354,0.0760869565217357,0.0459657701711488,0.0,0.6199906703697344,0.0736647798966263,0.085968584839625,0.0917546199283245,0.3527784376427574,0.3619909502262417,0.0760869565217388,0.2449709432275368,0.1006098760574464,0.0760869565217383,0.108695652173913,0.0978260869565215,0.1739130434782607,0.09782608695652144,0.10869565217391274,0.13315217391304318,0.12308368752326622,0.13400618521346813,0.13838295492331,0.2282608695652177,,0.0,
1962-01-01,0.0760869565217383,0.0760869565217383,0.108695652173913,0.1630434782608691,0.0597014925373136,0.0591603053435099,0.0752688172043001,0.1029597334581377,0.1107176152321238,0.2374607720062714,0.7002633468996896,0.3736603620093535,0.1725203674813662,0.0760869565217357,0.0376528117359402,0.0222677698507141,0.6453263515232273,0.0659160448835214,0.0813384096577793,0.0890872267235183,0.3736603620093537,0.213903743315508,0.0760869565217388,0.2484354045596781,0.1018296281723391,0.0760869565217383,0.0760869565217383,0.108695652173913,0.1630434782608691,0.08695652173912988,0.0996376811594199,0.12590579710144895,0.11585342121533884,0.1297158719770437,0.13593997459383658,0.2282608695652177,,0.0,
1962-02-01,0.0978260869565215,0.0760869565217383,0.108695652173913,0.1630434782608691,0.0559701492537314,0.0534351145038165,0.0694037145650057,0.0686398223053944,0.0692110155755126,0.2267055444208133,0.7599048237921006,0.4160634533251972,0.1735430750563358,0.0978260869565188,0.0322738386308065,0.9554092315497656,0.723958007799407,0.0629437309972704,0.0787890785549381,0.0874552643583399,0.4160634533251973,0.3132992327365714,0.0978260869565217,0.2518998658918194,0.1030493802872319,0.0978260869565215,0.0760869565217383,0.108695652173913,0.1630434782608691,0.08333333333333269,0.09420289855072426,0.12047101449275333,0.11307998517552079,0.12735366567922723,0.13444531233354973,0.2282608695652177,,0.0,
1962-03-01,0.0869565217391299,0.0978260869565215,0.0760869565217383,0.1739130434782607,0.0597014925373136,0.0515267175572509,0.0615835777126108,0.0594438298277094,0.0700884077627767,0.1977375286274084,0.6705436957024558,0.373944469823866,0.1745640492286361,0.0869565217391272,0.0308068459657695,0.5710665168439846,0.6965537426195532,0.0586365421464849,0.0755596527232436,0.0854218869250171,0.3739444698238652,0.3132992327365714,0.0869565217391302,0.2550290567724631,0.104151091874877,0.0869565217391299,0.0978260869565215,0.0760869565217383,0.1739130434782607,0.08695652173912989,0.09239130434782566,0.11322463768115909,0.10906099080069143,0.12436128464662743,0.13258300682004306,0.2282608695652177,,0.0,
1962-04-01,0.0652173913043476,0.0869565217391299,0.0760869565217383,0.1304347826086953,0.0559701492537314,0.0438931297709919,0.0557184750733137,0.0908019499278971,0.0768472546928128,0.2183505193155763,0.6407231288814628,0.4154198988195618,0.1755815565955974,0.0652173913043459,0.0288508557457207,0.2965245173761559,0.6331093073253768,0.0514076896863677,0.0708315754802146,0.0825374225986586,0.4154198988195621,0.2764705882352938,0.0652173913043481,0.2584935181046043,0.1053708439897698,0.0652173913043476,0.0869565217391299,0.0760869565217383,0.1304347826086953,0.083333333333333,0.08514492753623143,0.10778985507246343,0.10231582164740775,0.11998025551016227,0.1299412179762903,0.2282608695652177,,0.0,
1962-05-01,0.0869565217391299,0.0652173913043476,0.0978260869565215,0.1413043478260869,0.0522388059701501,0.0400763358778624,0.050830889540566,0.0686398223053877,0.0462769312414042,0.2069020604965453,0.7600064276709613,0.4369080706050395,0.1766025307678976,0.086956521739129,0.0239608801955988,0.6540744777450982,0.7168072371851792,0.0488752764218753,0.068191594320722,0.0806969017049308,0.4369080706050396,0.311085972850676,0.0869565217391302,0.2618462226195798,0.1065512492622467,0.0869565217391299,0.0652173913043476,0.0978260869565215,0.1413043478260869,0.07971014492753581,0.08152173913043424,0.10326086956521702,0.09995285243074963,0.11753405300860431,0.12825554361404873,0.2282608695652177,,0.0,
1962-06-01,0.0760869565217383,0.0869565217391299,0.0869565217391299,0.1739130434782607,0.0485074626865662,0.0400763358778624,0.0420332355816226,0.059443829827695,0.0462769312414042,0.1327340584719128,0.6704932378905752,0.3527784376427578,0.1776217715375284,0.0760869565217383,0.019070904645476,0.4256566938086052,0.6982001109944989,0.0449403111741162,0.0648782332513873,0.0784631445088841,0.3527784376427574,0.3708439897698184,0.0760869565217388,0.265310683951721,0.1077710013771394,0.0760869565217383,0.0869565217391299,0.0869565217391299,0.1739130434782607,0.0760869565217386,0.08152173913043424,0.0951086956521735,0.09628117613705557,0.1144638977132809,0.12620971666925224,0.2282608695652177,,0.0,
1962-07-01,0.0434782608695645,0.0760869565217383,0.0652173913043476,0.1304347826086953,0.0410447761194028,0.0343511450381681,0.0342130987292277,0.1237421994304763,0.0997410976994832,0.1462077624407024,0.6108011315610771,0.3728022893351725,0.1786358120991509,0.0434782608695645,0.0161369193154037,1.0,0.5917918654089576,0.0362342631233714,0.0592035041259251,0.0749207448574429,0.3728022893351729,0.2764705882352923,0.0434782608695651,0.2686633884666964,0.1089514066496163,0.0434782608695645,0.0760869565217383,0.0652173913043476,0.1304347826086953,0.06884057971014423,0.07608695652173862,0.08786231884057927,0.08815765071128771,0.10920570239152413,0.12296534585357821,0.2282608695652177,,0.0,
1962-08-01,0.0978260869565215,0.0434782608695645,0.0869565217391299,0.1304347826086953,0.0447761194029858,0.0343511450381681,0.0312805474095796,0.1495970244659891,0.0997410976994832,0.1137061900727012,0.8501316734498447,0.479346313046145,0.1796585196741205,0.0978260869565215,0.0132029339853305,0.727691959748654,0.7857225696134087,0.0378283772002205,0.0582937956550724,0.0738443308007381,0.4793463130461444,0.343137254901957,0.0978260869565217,0.2721278497988377,0.1101711587645091,0.0978260869565215,0.0434782608695645,0.0869565217391299,0.1304347826086953,0.07246376811594142,0.07608695652173862,0.08514492753623144,0.08964510244132368,0.10836276791485727,0.12197949256349756,0.2282608695652177,,0.0,
1962-09-01,0.0978260869565215,0.0978260869565215,0.0760869565217383,0.0978260869565215,0.0522388059701501,0.0362595419847329,0.0312805474095796,0.1715995557635972,0.1107176152321183,0.1137061900727012,0.7002633468996896,0.5432727272727268,0.1806812272490902,0.0978260869565215,0.0097799511002456,0.4865353812381272,0.7991087850781362,0.039177242957554,0.0574514729968758,0.0728101290599827,0.5432727272727267,0.4283887468030662,0.0978260869565217,0.275592311130979,0.1113909108794019,0.0978260869565215,0.0978260869565215,0.0760869565217383,0.0978260869565215,0.07971014492753582,0.07789855072463721,0.08514492753623144,0.0909037154436618,0.10758227302905463,0.1210323001867534,0.2282608695652177,,0.0,
1962-10-01,0.0652173913043476,0.0978260869565215,0.0434782608695645,0.108695652173913,0.0597014925373136,0.036259541984732,0.0273704789833821,0.102959733458137,0.1107176152321183,0.1073099274415541,0.6111043933079883,0.4577490642465258,0.1816987346160516,0.0652173913043476,0.0088019559902203,0.1514445066156895,0.696745076177212,0.0349421288341949,0.0540647424002447,0.0704202434734293,0.4577490642465258,0.3619909502262423,0.0652173913043481,0.2789450156459543,0.1125713161518788,0.0652173913043476,0.0978260869565215,0.0434782608695645,0.108695652173913,0.0869565217391302,0.07789855072463721,0.08152173913043433,0.08695197326838269,0.10444413364203929,0.11884348023058063,0.2282608695652177,,0.0,
1962-11-01,0.0434782608695645,0.0652173913043476,0.0978260869565215,0.108695652173913,0.0410447761194028,0.028625954198473,0.0215053763440851,0.1495970244659899,0.1336572253331353,0.1144876344854715,0.640520266128418,0.4149872327334246,0.182712775177674,0.0434782608695645,0.0088019559902203,0.5867193159658655,0.6190637669428227,0.0277742626818993,0.0491910125970891,0.0671932517057314,0.4149872327334247,0.3823529411764672,0.0434782608695651,0.2824094769780956,0.1137910682667715,0.0434782608695645,0.0652173913043476,0.0978260869565215,0.108695652173913,0.06884057971014453,0.07065217391304299,0.07608695652173862,0.08026370982241067,0.09992814306630042,0.1158879814321094,0.2282608695652177,,0.0,
